415.0,23.0,138.0,0.3673378,0.19960745,0.032258034,0.2814053,10.0,30.450994,2.9015148,1.9024214,0.12334856,3463.4087,1261.4277,1101.4536
232.0,10.0,347.0,0.52707964,0.2780329,0.07246736,0.2806786,10.0,28.963984,6.241103,1.2821177,0.08765777,4160.9253,1811.2151,1509.8676
139.0,4.0,52.0,0.19944775,-0.061573185,-0.16752328,0.12224207,30.0,29.311935,3.8002822,1.4072682,0.12349001,5221.4653,635.6886,60.0
336.0,8.0,123.0,0.6396568,0.41544366,0.19999996,0.38432163,10.0,30.065668,3.8014731,1.3991412,0.121629395,6126.4673,1244.5481,1221.188
1.0,2.0,308.0,0.5195244,0.38293165,0.17870249,0.33658984,30.0,28.033585,6.629438,1.1680422,0.12310767,150.0,342.0526,201.24612
230.0,23.0,105.0,0.51439536,0.2901191,0.08008211,0.33531132,20.0,25.80458,9.37214,0.0,0.09962424,4718.3047,1994.4924,2567.5864
75.0,3.0,0.0,0.31262136,0.1553087,0.029115083,0.21513277,10.0,27.582819,6.863036,1.3540567,0.07605974,4771.5093,30.0,488.36462
22.0,11.0,220.0,0.69956505,0.47975534,0.24938515,0.38124934,10.0,29.159552,5.1484237,1.2125137,0.08643993,611.8823,192.09373,371.0795
640.0,19.0,227.0,0.653884,0.404202,0.18104152,0.38503107,10.0,29.259516,4.561995,1.4661593,0.09632087,4717.7324,711.19617,1913.4263
49.0,0.0,0.0,0.50210184,0.22670056,0.013445387,0.2887405,20.0,25.60224,9.884448,0.0,0.13635714,3498.1853,724.9828,120.0
295.0,12.0,121.0,0.64774436,0.44534212,0.18877135,0.3404802,10.0,29.793045,3.8518844,1.4460604,0.10335485,3910.831,967.47095,635.6886
442.0,30.0,172.0,0.60387456,0.40412605,0.19611862,0.38867387,10.0,27.3476,3.7124271,1.6218368,0.118106045,10851.585,742.159,1385.2075
115.0,7.0,9.0,0.21825579,0.18453428,0.0365244,0.1597381,30.0,28.132156,5.962638,1.2299945,0.107951485,1982.9524,108.16654,2032.2648
149.0,21.0,26.0,0.44558632,0.2199244,0.00018234566,0.29408696,30.0,28.990576,3.9539373,0.82140887,0.09462786,7583.06,637.8088,429.53464
245.0,17.0,11.0,0.59362745,0.444247,0.23190603,0.43172905,10.0,27.3476,3.7124271,1.6218368,0.118106045,10542.343,60.0,697.7822
32.0,16.0,60.0,0.87676936,0.69686323,0.43232363,0.5668198,10.0,27.065668,7.904691,0.0,0.106678724,2455.789,256.3201,161.55495
466.0,25.0,303.0,0.7042588,0.5065439,0.25558847,0.38563165,10.0,26.514551,3.3673291,3.335489,0.12678504,15977.415,2108.7673,174.92856
401.0,23.0,337.0,0.8721839,0.72032106,0.46002153,0.6586234,10.0,26.323328,8.711996,0.0,0.1046834,2665.108,794.2921,1946.5354
202.0,11.0,95.0,0.7457383,0.47058827,0.21828866,0.36726478,10.0,26.30217,3.420451,2.1499228,0.12253618,21746.834,335.4102,323.1099
748.0,23.0,26.0,0.7251076,0.48848724,0.24497823,0.46503496,10.0,26.30217,3.420451,1.828792,0.12253618,17006.004,1021.7632,3078.7659
386.0,11.0,251.0,0.2597962,0.1383545,-0.016619485,0.16832994,10.0,26.514551,3.3673291,3.2942584,0.12678504,11600.5,834.0863,134.16408
223.0,8.0,264.0,0.7658587,0.45660806,0.2182163,0.4248603,10.0,26.323328,8.711996,0.0,0.1046834,1436.5583,134.16408,362.4914
208.0,9.0,299.0,0.5470866,0.3168901,0.09374303,0.31936017,10.0,29.228653,3.5749378,1.4842305,0.118186,4659.6675,1576.642,384.18747
128.0,19.0,357.0,0.68836105,0.3832382,0.15090674,0.41344875,10.0,26.175238,8.418378,0.0,0.06925257,2214.7234,1719.4476,1092.0165
898.0,18.0,102.0,0.69938326,0.47529447,0.22432397,0.38548952,10.0,27.3476,3.7124271,1.5576321,0.118106045,8624.413,3314.8303,2991.137
356.0,10.0,13.0,0.23890369,0.050286137,-0.02854852,0.20864223,10.0,27.3476,3.7124271,1.2556169,0.118106045,5246.9136,30.0,295.46573
158.0,6.0,90.0,0.54869705,0.2930594,0.09455705,0.34928548,30.0,30.002497,4.1942806,1.6576217,0.09371034,4435.538,488.36462,442.9447
207.0,13.0,98.0,0.55943626,0.3248308,0.11500546,0.3348247,10.0,29.793045,3.8518844,1.4613804,0.10335485,1761.8456,1034.4564,1356.6503
