id,Label,elevation,slope,aspect,ndvi_before,nbr_before,ndmi_before,evi_before,land_cover,temperature,wind_speed,precipitation,soil_moisture,distance_to_water,distance_to_builtup,distance_to_cropland,ndvi_after,nbr_after,dnbr,longitude,latitude
2_350_0,0,190.0,17.0,276.0,0.49265757,0.31073835,0.11428017,0.32510075,30.0,27.786087,3.879584,1.2993661,0.110621214,699.71423,108.16654,540.8327,0.35695305,0.18235943,0.12837891,27.22650970258934,38.487059885973565
2_351_0,0,460.0,9.0,212.0,0.25615698,0.15234989,0.02404984,0.17758988,30.0,29.3936,3.508863,1.427407,0.1005764,9918.211,1418.9081,60.0,0.12243012,0.09436939,0.057980496,27.395482807532204,37.89794472264798
2_357_0,0,115.0,1.0,0.0,0.5067416,0.28540617,0.13644071,0.30472973,10.0,29.172134,3.6978068,1.6168278,0.12478447,3296.862,42.426407,60.0,0.47617742,0.22857794,0.05682824,27.151320713308536,38.26553533690969
2_358_0,0,78.0,31.0,103.0,0.4820351,0.25328147,0.067273885,0.2986324,10.0,29.793045,3.8518844,1.4613804,0.10335485,2523.5688,1612.7616,1186.8024,0.39394772,0.17156067,0.08172081,27.347243276775004,38.00358660006044
2_359_0,0,533.0,25.0,331.0,0.72550404,0.48764867,0.22624436,0.39888754,10.0,28.290949,4.9143434,1.2036264,0.092519365,6484.7207,1008.4642,3477.5422,0.67478484,0.43085107,0.056797598,27.018190388202015,38.160162954082466
2_35_0,0,348.0,13.0,15.0,0.74300575,0.52797633,0.28423452,0.49479458,10.0,29.321945,3.2674217,1.6616362,0.092908464,8845.932,1292.4396,241.86774,0.6244271,0.41948405,0.108492285,27.534003024343434,37.97340320651402
2_360_0,0,12.0,3.0,0.0,0.21811391,0.13678767,0.068794236,0.15416437,40.0,29.321945,3.2674217,1.6211625,0.092908464,2940.0,1189.8319,0.0,0.9022498,0.75178605,-0.6149984,27.50462811455273,38.03026656399879
2_363_0,0,273.0,9.0,194.0,0.7978015,0.6060858,0.36467272,0.48560068,10.0,25.961014,9.197209,0.0,0.12506151,3149.8572,1481.8906,3144.2805,0.77993727,0.5429348,0.063151,26.642514936383236,38.236699416289454
2_374_0,0,590.0,22.0,88.0,0.6325008,0.34951067,0.108590305,0.36618343,10.0,26.30217,3.420451,1.828792,0.12253618,17402.197,969.32965,2482.0354,0.5686338,0.3059631,0.043547582,27.537775948536733,38.35285158252611
2_379_0,0,216.0,25.0,98.0,0.5361516,0.27424425,0.097708344,0.33598247,10.0,30.065668,3.8014731,1.6347646,0.121629395,11315.132,1977.726,1100.2273,0.48867768,0.22427869,0.04996556,27.26585591203377,38.10114363991582
2_384_0,0,239.0,7.0,226.0,0.53335685,0.26684165,0.04725166,0.28950796,10.0,28.854181,3.8694365,1.5470742,0.12256789,4034.8606,997.2462,906.97296,0.41983673,0.15959708,0.107244566,27.111166020108385,38.28952035499568
2_387_0,0,293.0,5.0,301.0,0.3926247,0.31591085,0.15936796,0.25582132,10.0,29.3936,3.508863,1.5001569,0.1005764,8563.936,2040.0,530.75415,0.43706936,0.38138866,-0.06547782,27.426474684834346,37.85320862149883
2_390_0,0,4.0,2.0,52.0,0.20084478,0.0037069565,-0.16725248,0.14145471,30.0,29.026373,4.6508985,0.7956448,0.06946937,4100.7925,94.86833,468.615,0.17784467,0.021040978,-0.017334022,27.006602121036877,38.513470355326675
2_392_0,0,155.0,13.0,65.0,0.59277403,0.25018024,0.04353061,0.35280827,20.0,28.712439,4.187401,1.4057499,0.102149405,2300.826,1443.1216,655.2099,0.45528823,0.115001135,0.13517912,27.09553533416471,38.21244490361823
2_393_0,0,133.0,1.0,0.0,0.63577586,0.3282131,0.18009847,0.43571734,40.0,26.30217,3.420451,2.0604038,0.12253618,24314.902,169.70563,0.0,0.86766076,0.56998605,-0.24177296,27.54343533482671,38.41726078839748
2_397_0,0,7.0,3.0,52.0,0.44427207,0.20592043,0.09344065,0.2978224,10.0,28.990576,3.9539373,1.8323249,0.09462786,573.1492,30.0,582.4946,0.4486704,0.2238047,-0.017884264,27.08987594787476,38.46334436247281
2_399_0,0,395.0,18.0,96.0,0.32999784,0.2299336,0.032770272,0.24947377,10.0,25.80458,9.37214,0.0,0.09962424,5731.2563,174.92856,1049.5713,0.26201615,0.15711682,0.0728168,26.513157535470015,38.28682540914332
2_3_0,0,333.0,25.0,254.0,0.29159212,0.057322178,-0.08042213,0.18267106,30.0,27.786087,3.879584,1.7504548,0.110621214,1231.4625,247.38634,457.9301,0.20567378,-0.01026248,0.067584656,27.162908980473674,38.494605734360164
2_401_0,0,484.0,7.0,134.0,0.45454547,0.1640867,-0.013123353,0.26781645,30.0,26.732214,3.6469858,1.6565144,0.12120175,241.86774,161.55495,228.47319,0.33743912,0.09293072,0.07115598,27.263430460766642,38.51859075244616
2_404_0,0,109.0,2.0,180.0,0.22623228,0.039592065,-0.06306651,0.19584873,10.0,29.29162,3.7120216,1.4155273,0.12569118,13610.382,570.78894,123.69317,0.26200804,0.11498973,-0.075397655,27.305741110648682,38.2423588025794
2_407_0,0,327.0,7.0,148.0,0.8062645,0.6076407,0.35303062,0.5075586,10.0,25.60224,9.884448,0.0,0.13635714,3539.7458,3738.5825,3968.4001,0.7700746,0.5284163,0.07922444,26.549808799062106,38.19923966894167
2_408_0,0,16.0,2.0,32.0,0.14201765,-0.058158293,-0.1067872,0.111367136,40.0,30.450994,2.9015148,1.4404839,0.12334856,6640.0376,2053.4119,0.0,0.697516,0.5545772,-0.61273545,27.539931905218623,37.78152306182609
2_411_0,0,204.0,5.0,120.0,0.47684765,0.2564468,0.10606644,0.30409962,10.0,27.087336,3.1778548,2.3009675,0.12977672,28419.139,84.85281,108.16654,0.43886682,0.21651432,0.039932482,27.520797789666887,38.46118840579092
2_415_0,0,337.0,3.0,180.0,0.5785019,0.3537382,0.13638672,0.365033,10.0,25.152441,9.096121,0.9577428,0.09858028,2110.2607,1494.5902,937.23,0.49774235,0.301558,0.052180186,26.548730820721147,38.503229561087714
2_417_0,0,522.0,18.0,135.0,0.5539305,0.36601043,0.159618,0.32775652,10.0,28.854181,3.8694365,1.6643518,0.12256789,5195.5464,1020.0,2809.128,0.4340827,0.28901052,0.0769999,27.057806092231687,38.30811548137696
2_418_0,0,6.0,1.0,180.0,0.6889715,0.49718523,0.19260634,0.4155689,90.0,29.321945,3.2674217,1.4445516,0.092908464,94.86833,724.9828,240.0,0.8573975,0.6359533,-0.13876808,27.45908352964787,38.02514616687931
2_41_0,0,390.0,27.0,50.0,0.7832297,0.6098301,0.34909737,0.4526825,10.0,26.30217,3.420451,1.828792,0.12253618,20901.992,1303.8788,1101.4536,0.7456845,0.57599133,0.033838753,27.543974323997162,38.3843824489987
2_420_0,0,88.0,4.0,270.0,0.52919185,0.29835698,0.10838379,0.4031326,40.0,29.311935,3.8002822,1.4803109,0.12349001,4891.472,120.0,0.0,0.17465577,0.016848916,0.28150806,27.17692269890594,38.22511114912431
2_424_0,0,99.0,2.0,128.0,0.21635517,-0.01792114,-0.121794865,0.13764402,10.0,29.172134,3.6978068,1.6168278,0.12478447,3160.8384,268.32816,30.0,0.251728,-0.0031960239,-0.014725117,27.172341290956922,38.25664201559691
2_425_0,0,783.0,14.0,156.0,0.33371994,0.23076925,0.0731366,0.22599204,20.0,29.321945,3.2674217,1.6616362,0.092908464,7476.0215,1723.6299,429.53464,0.105794385,0.12599924,0.10477001,27.536158981025324,37.99631024625907
2_427_0,0,316.0,4.0,75.0,0.6988847,0.48557496,0.2322211,0.3084622,10.0,26.732214,3.6469858,1.3789132,0.12120175,4140.109,276.58633,210.0,0.6552953,0.4021997,0.08337528,27.296039305580194,38.49595320728635
2_42_0,0,43.0,13.0,106.0,0.5203291,0.31422594,0.14155914,0.3484151,10.0,29.793045,3.8518844,1.4613804,0.10335485,1281.6006,823.7718,429.53464,0.3747619,0.20908807,0.105137855,27.31948533449571,38.00816800800945
2_436_0,0,58.0,2.0,180.0,0.5572477,0.32657152,0.18399999,0.34272236,10.0,29.56344,3.107722,1.5951807,0.11234418,6983.3013,42.426407,84.85281,0.50966376,0.29532033,0.03125121,27.492231363631873,37.88581746631237
2_438_0,0,377.0,18.0,346.0,0.8352265,0.66501117,0.41187617,0.54815066,10.0,26.732214,3.6469858,4.1958003,0.12120175,10780.691,330.0,540.0,0.8180028,0.60352314,0.061488,27.341853385070266,38.457684976182854
2_439_0,0,263.0,7.0,32.0,0.52087826,0.19097327,-0.0014158884,0.2615312,10.0,28.712439,4.187401,1.6135042,0.102149405,3925.8757,1265.7014,1566.046,0.44958615,0.12447103,0.06650224,27.063734973106875,38.181453026316106
2_440_0,0,251.0,9.0,180.0,0.77477086,0.5698842,0.2863018,0.36437163,10.0,29.172134,3.6978068,1.5803306,0.12478447,5809.8623,1114.8542,1008.4642,0.7471873,0.50828415,0.06160002,27.17153280720123,38.3415328099462
2_441_0,0,694.0,26.0,308.0,0.7404844,0.5563119,0.29873484,0.41845915,10.0,27.884405,4.5716577,1.6263013,0.100264944,3812.9517,1060.6602,3379.2307,0.7455008,0.5522147,0.0040972293,27.029509160781913,38.333986961559596
2_444_0,0,388.0,21.0,183.0,0.5328533,0.32288972,0.1114979,0.32820818,20.0,26.175238,8.418378,0.0,0.06925257,3394.1125,722.49567,3077.7427,0.4032892,0.19672337,0.12616634,26.604785694450214,38.360666925497945
2_446_0,0,158.0,19.0,71.0,0.50666875,0.2943501,0.10414561,0.29742086,10.0,29.321945,3.2674217,1.4445516,0.092908464,2185.8865,724.9828,657.95135,0.39841247,0.2261294,0.06822068,27.482260063978174,38.00601205132756
2_454_0,0,770.0,20.0,200.0,0.60921705,0.35471103,0.15666723,0.4624969,20.0,25.152441,9.096121,0.0,0.09858028,4153.565,182.48288,2080.625,0.6248319,0.36496282,-0.0102518145,26.523128835123742,38.49999562606489
2_456_0,0,185.0,4.0,212.0,0.5584377,0.29879487,0.10402367,0.34347436,10.0,28.623755,3.6677933,1.4991127,0.1269807,14934.096,590.93146,349.85712,0.37110695,0.19528951,0.103505366,27.336193998780317,38.251521618477426
2_457_0,0,86.0,0.0,0.0,0.34526917,0.20248945,0.08395113,0.21650995,40.0,29.53804,4.159231,1.6023039,0.12302581,8448.77,993.6297,0.0,0.72160095,0.57837933,-0.3758899,27.240253926436367,38.09737071572252
2_463_0,0,223.0,4.0,62.0,0.63215595,0.24697563,0.037955094,0.26744306,10.0,28.623755,3.6677933,1.5341239,0.1269807,9211.515,216.33308,254.55844,0.5677083,0.20378111,0.043194517,27.261543998669993,38.265804831494926
2_464_0,0,887.0,23.0,68.0,0.4301645,0.19191453,0.026615972,0.27802804,20.0,27.884405,4.5716577,1.6263013,0.100264944,5807.926,30.0,764.8529,0.30183166,0.07179543,0.1201191,27.007141110207357,38.32401566190587
2_466_0,0,27.0,5.0,301.0,0.39782298,0.20909575,0.09175487,0.29417124,30.0,29.962683,3.3138762,1.6462935,0.09504954,11208.002,90.0,30.0,0.39108562,0.25020343,-0.04110767,27.538584432292453,38.111114939569546
2_467_0,0,219.0,23.0,53.0,0.77383494,0.50680953,0.28870943,0.60644644,10.0,25.08992,10.539397,0.28510547,0.11074003,1288.6039,331.36084,1234.3824,0.6671664,0.5144705,-0.007661031,26.684556091680037,37.78340952392274
2_470_0,0,77.0,16.0,221.0,0.4447205,0.1989691,0.030343318,0.26464608,10.0,29.793045,3.8518844,1.3225133,0.10335485,1803.9956,445.98206,403.60873,0.35809097,0.12392002,0.07504908,27.346434793019284,37.99118984913959
2_474_0,0,67.0,12.0,249.0,0.7210193,0.4623901,0.2337912,0.37079003,10.0,29.53804,4.159231,1.6023039,0.12302581,4548.3403,494.77267,174.92856,0.6679231,0.36996904,0.09242108,27.203333168259036,38.058832990033785
2_475_0,0,15.0,1.0,180.0,0.21995014,0.061401613,-0.008914101,0.13632149,40.0,29.121475,3.3592346,1.7224824,0.11751095,6218.979,910.9336,0.0,0.74617285,0.61860293,-0.5572013,27.46366493759689,38.1528866002811
2_477_0,0,97.0,4.0,140.0,0.3360324,0.11161017,-0.052087292,0.2113752,20.0,26.104895,10.011616,0.0,0.053987104,641.3267,169.70563,492.0366,0.28402442,0.04917684,0.06243333,26.39916132591526,38.28493894704667
2_478_0,0,9.0,4.0,75.0,0.27267766,0.2257273,0.08636225,0.24686174,10.0,27.065668,7.904691,0.0,0.106678724,1448.1022,30.0,127.27922,0.28755438,0.23802492,-0.012297615,26.692910423822326,38.298952665478936
2_47_0,0,7.0,2.0,212.0,0.30319265,0.13448986,0.003464809,0.21850584,40.0,29.159552,5.1484237,1.2702779,0.08643993,1261.4277,256.3201,0.0,0.44237125,0.25959033,-0.12510046,27.03651601999806,38.06449237632374
2_481_0,0,157.0,3.0,0.0,0.29038247,0.17676938,0.043543518,0.23702715,30.0,28.503159,3.7286496,1.8749548,0.09781829,5053.9985,90.0,960.4686,0.2181205,0.1084937,0.068275675,27.198212771139566,38.36443984969125
2_485_0,0,473.0,13.0,61.0,0.8565675,0.7136347,0.46820098,0.5906224,10.0,26.323328,8.711996,0.0,0.1046834,5872.1885,1626.9296,2794.0293,0.8652396,0.7077951,0.005839633,26.648174322673185,38.2625708964721
2_489_0,0,140.0,3.0,69.0,0.48260763,0.21317674,0.07971654,0.3257051,10.0,26.30217,3.420451,2.1499228,0.12253618,24637.307,364.96576,30.0,0.6751472,0.4277057,-0.21452898,27.479026128955326,38.43154400141498
2_491_0,0,156.0,2.0,308.0,0.2446281,0.03327616,-0.01482776,0.16853292,10.0,26.30217,3.420451,2.1499228,0.12253618,23100.701,30.0,30.0,0.21279705,0.022038283,0.011237877,27.475253204762026,38.41779977756795
2_496_0,0,109.0,10.0,106.0,0.56716,0.30693993,0.1163716,0.35745087,20.0,30.065668,3.8014731,1.3991412,0.121629395,10961.87,323.1099,161.55495,0.47941178,0.24211475,0.064825185,27.329187139564198,38.09548425362586
2_497_0,0,281.0,12.0,86.0,0.75115407,0.45020938,0.19897653,0.3459342,10.0,28.623755,3.6677933,1.4654573,0.1269807,5236.2676,182.48288,150.0,0.71901953,0.37284756,0.0773618,27.260466020329062,38.30326457884271
2_49_0,0,372.0,11.0,323.0,0.54852986,0.31208146,0.105144404,0.3337052,20.0,30.02445,3.3748066,1.5722743,0.119394936,9824.118,2024.0553,632.8507,0.43619215,0.21113458,0.100946866,27.41138298806112,37.8432373218451
2_4_0,0,301.0,21.0,171.0,0.7598083,0.517954,0.2942731,0.46494153,10.0,30.02445,3.3748066,1.7892023,0.119394936,11437.242,720.0,1244.5481,0.76971513,0.47163695,0.04631705,27.36826385442339,37.773438224269015
2_502_0,0,272.0,1.0,270.0,0.28175983,0.08123944,-0.015919184,0.20381595,30.0,27.087336,3.1778548,5.3940806,0.12977672,30000.0,150.0,108.16654,0.3025509,0.11342121,-0.03218177,27.54154887273006,38.52128569829851
2_505_0,0,59.0,8.0,133.0,0.681755,0.44953397,0.20380405,0.40352225,10.0,26.175238,8.418378,0.0,0.06925257,1332.554,391.15213,792.0227,0.55793226,0.34998068,0.09955328,26.61933840205296,38.375219633100684
2_506_0,0,565.0,21.0,289.0,0.74001914,0.59438103,0.33726063,0.4380459,10.0,27.3476,3.7124271,1.2556169,0.118106045,6657.702,1666.2833,1295.222,0.69919246,0.52845037,0.06593065,27.288223962608356,38.3843824489987
2_507_0,0,287.0,19.0,267.0,0.8629826,0.6958769,0.43750003,0.61200386,10.0,26.323328,8.711996,0.0,0.1046834,6284.0513,2121.3203,1995.8457,0.8457322,0.6478676,0.048009247,26.634969087996637,38.26984725027346
2_509_0,0,333.0,18.0,98.0,0.53269166,0.33371842,0.15018682,0.31270093,10.0,29.560339,3.5409033,1.206589,0.091914095,7305.4775,1274.5587,349.85712,0.40545294,0.27635783,0.0573606,27.40761006386782,37.95022667218374
2_510_0,0,304.0,6.0,180.0,0.3173516,0.14883026,0.016068686,0.19823162,10.0,28.290949,4.9143434,1.3242773,0.092519365,5166.014,94.86833,1783.9282,0.18864305,0.058301073,0.09052919,26.960518546961538,38.19897017435643
2_514_0,0,250.0,5.0,240.0,0.7698228,0.5483871,0.2578552,0.41965887,10.0,27.3476,3.7124271,1.6218368,0.118106045,11571.292,134.16408,1567.195,0.7348442,0.48018047,0.06820663,27.32649219371183,38.43343046351163
2_515_0,0,49.0,1.0,270.0,0.22937241,-0.0107665,-0.1655314,0.13455176,40.0,29.29162,3.7120216,1.7114879,0.12569118,11550.156,1654.3579,0.0,0.8662636,0.6750597,-0.6858262,27.26747287954518,38.18172252090134
2_516_0,0,326.0,33.0,251.0,0.7660485,0.50754994,0.2713083,0.48300055,10.0,27.594223,5.692454,1.2086055,0.0752236,5429.0054,755.3807,1771.0166,0.75648123,0.43793967,0.06961028,26.89745681401635,38.306768008450774
2_51_0,0,161.0,7.0,0.0,0.7645631,0.47952175,0.2371836,0.46525368,10.0,30.095667,3.579256,1.4172525,0.10517105,8585.715,150.0,318.9044,0.74349725,0.41311237,0.06640937,27.350207717212584,38.06988226802846
2_520_0,0,14.0,2.0,148.0,0.14779058,-0.009770942,-0.09421246,0.116862915,40.0,30.450994,2.9015148,1.4404839,0.12334856,5209.7314,2651.7354,0.0,0.7542964,0.5594041,-0.569175,27.526187681371596,37.76697035422335
2_522_0,0,73.0,2.0,180.0,0.44729897,0.18404904,-0.013535248,0.2854383,30.0,26.963556,9.842782,0.0,0.033910353,1194.3617,189.73666,429.53464,0.34163967,0.111363396,0.07268565,26.277619267973876,38.278201582415775
2_523_0,0,12.0,1.0,308.0,0.09938869,-0.07338153,-0.10029855,0.077035956,40.0,30.450994,2.9015148,1.9175974,0.12334856,1236.9316,624.2596,0.0,0.69937974,0.54499805,-0.6183796,27.488458439438574,37.76184995710388
2_524_0,0,13.0,1.0,0.0,0.39655602,0.15979274,0.034763295,0.26541725,40.0,30.095667,3.579256,1.4568737,0.10517105,8680.582,216.33308,0.0,0.9342314,0.7147875,-0.55499476,27.420545803959158,38.094406275284925
2_528_0,0,87.0,11.0,280.0,0.7389671,0.53036773,0.26229694,0.43726268,10.0,27.065668,7.904691,0.0,0.106678724,3114.3699,900.4999,1065.3169,0.68327576,0.4294093,0.10095843,26.698569810112303,38.28493894704667
2_529_0,0,107.0,22.0,294.0,0.53116065,0.26350555,0.0714143,0.33183312,20.0,25.60224,9.884448,0.0,0.13635714,1033.1505,536.6563,708.02545,0.4472597,0.17325297,0.09025257,26.499952300793467,38.19897017435643
2_532_0,0,78.0,2.0,148.0,0.20216386,0.11157725,0.0015993075,0.17016245,30.0,29.29162,3.7120216,1.4570209,0.12569118,12903.244,30.0,90.0,0.10605604,0.07614512,0.03543213,27.286068005926467,38.23616042711898
2_538_0,0,4.0,3.0,249.0,0.3131792,0.09219394,0.003927514,0.2522118,30.0,29.026373,4.6508985,0.92242634,0.06946937,5778.1743,421.07007,30.0,0.37567657,0.2250639,-0.13286997,26.983425586706602,38.532065481707946
2_539_0,0,790.0,33.0,345.0,0.77551615,0.53997475,0.2903635,0.48494434,10.0,25.522863,10.045966,0.07368351,0.08231441,3812.9517,1475.8048,3721.935,0.7643948,0.5437605,-0.003785685,26.82145934097983,37.77209075134284
2_53_0,0,157.0,13.0,339.0,0.57917225,0.37183952,0.16463177,0.3841658,10.0,30.450994,2.9015148,1.9024214,0.12334856,5168.5396,212.13203,891.9641,0.4471484,0.27484608,0.09699343,27.45935302423311,37.849974686476
2_540_0,0,410.0,19.0,111.0,0.7829552,0.5468085,0.28030527,0.3816421,10.0,28.290949,4.9143434,1.2036264,0.092519365,5172.543,1710.2632,1531.176,0.7373319,0.51542485,0.03138363,27.016034431520126,38.17956656421945
2_542_0,0,11.0,0.0,0.0,0.46986783,0.23517427,0.09572453,0.31700453,40.0,29.962683,3.3138762,1.692344,0.09504954,2658.0068,295.46573,0.0,0.64746135,0.49619085,-0.26101658,27.45692757296598,38.0529041091586
2_543_0,0,99.0,9.0,344.0,0.14633045,0.046874966,-0.0017643607,0.14045547,30.0,29.876532,3.6942215,1.7019627,0.11131684,1733.2628,30.0,276.58633,0.06789578,-0.0024838722,0.04935884,27.26639490120425,37.837847430140386
2_545_0,0,97.0,6.0,0.0,0.6226892,0.42224067,0.17344604,0.36915955,10.0,27.065668,7.904691,0.0,0.106678724,4554.9644,1023.9629,902.4965,0.5602732,0.40077302,0.021467654,26.699108799282754,38.271733712370114
2_548_0,0,327.0,14.0,332.0,0.74345076,0.5046778,0.25324675,0.44339487,10.0,25.08992,10.539397,0.28510547,0.11074003,1041.3933,785.1751,3246.7983,0.74953055,0.49956667,0.0051110843,26.659223600667843,37.77451620260996
2_550_0,0,319.0,7.0,340.0,0.049048945,0.00164006,-0.1082148,0.046246335,10.0,27.3476,3.7124271,1.2239693,0.118106045,9098.857,483.73547,42.426407,0.029942198,0.003794217,-0.002154157,27.2796001358808,38.41941674507936
2_552_0,0,247.0,22.0,315.0,0.77067345,0.5272059,0.28051788,0.35820422,10.0,28.854181,3.8694365,1.5512295,0.12256789,540.8327,212.13203,421.07007,0.7832054,0.4697086,0.057497285,27.061040027254506,38.261223423545914
2_553_0,0,138.0,28.0,61.0,0.725442,0.47800896,0.250585,0.44468528,10.0,30.002497,4.1942806,1.6576217,0.09371034,1484.318,750.0,787.4643,0.70373803,0.42746216,0.05054681,27.18231259061065,38.003317105475205
2_555_0,0,380.0,6.0,37.0,0.42127535,0.19817936,0.035289112,0.24870348,30.0,28.854181,3.8694365,1.6643518,0.12256789,3982.2104,42.426407,2071.9556,0.29080623,0.08902146,0.109157905,27.08179111031768,38.348539669162335
2_557_0,0,7.0,1.0,0.0,0.63955593,0.42058164,0.23733436,0.4403399,10.0,29.560339,3.5409033,1.206589,0.091914095,6340.2285,169.70563,94.86833,0.7869877,0.5693371,-0.14875549,27.41084399889067,37.98795591411675
2_560_0,0,210.0,4.0,212.0,0.27596298,0.21325918,0.087471426,0.17483167,40.0,29.121475,3.3592346,1.5577114,0.11751095,2340.1924,589.4065,0.0,0.09511202,0.11405781,0.09920137,27.45261565960223,38.209749957765865
2_564_0,0,273.0,5.0,136.0,0.7420622,0.49242848,0.24229689,0.42516878,10.0,25.152441,9.096121,1.0417506,0.09858028,7170.063,4039.4307,5154.4155,0.7170623,0.4580628,0.03436569,26.457372156326187,38.53988082467979
2_568_0,0,216.0,19.0,85.0,0.57338554,0.27737325,0.073789656,0.34266335,20.0,26.175238,8.418378,0.0,0.06925257,2345.5703,740.9453,644.1273,0.5182082,0.19583704,0.08153621,26.564631001250063,38.41914725049413
2_56_0,0,245.0,23.0,305.0,0.71077424,0.42185906,0.17040358,0.3403696,10.0,28.712439,4.187401,1.4057499,0.102149405,3394.1125,408.04413,318.9044,0.7165005,0.36491722,0.056941833,27.077479196953902,38.238585878386104
2_572_0,0,351.0,21.0,88.0,0.79416114,0.599407,0.33250993,0.4232898,10.0,28.854181,3.8694365,1.6643518,0.12256789,6518.0137,189.73666,1820.1373,0.7656791,0.54641956,0.052987464,27.099308258358008,38.32913605902535
2_573_0,0,11.0,1.0,128.0,0.14184397,0.111738876,0.024587821,0.07850414,40.0,30.095667,3.579256,1.5831208,0.10517105,11901.08,600.0,0.0,0.709297,0.63158816,-0.51984924,27.384433529537546,38.100604650745346
2_579_0,0,52.0,2.0,180.0,0.26218835,-0.0073685474,-0.11175682,0.15603735,40.0,29.29162,3.7120216,1.4570209,0.12569118,13997.018,189.73666,0.0,0.9095511,0.73020935,-0.7375779,27.286876489682157,38.20651602274303
2_580_0,0,362.0,9.0,196.0,0.6252436,0.35949844,0.12808242,0.37858298,10.0,26.514551,3.3673291,5.1103535,0.12678504,16920.904,1020.0,997.2462,0.5383104,0.29559153,0.063906915,27.41515591225442,38.48813786431451
2_582_0,0,580.0,19.0,232.0,0.74534416,0.48552725,0.23630631,0.36882702,10.0,26.514551,3.3673291,3.2942584,0.12678504,10395.639,492.0366,308.8689,0.7178894,0.41850373,0.06702352,27.35937053311062,38.51293136615621
2_584_0,0,15.0,2.0,212.0,0.16793095,-0.019758515,-0.07919157,0.100309364,40.0,29.962683,3.3138762,1.7347481,0.09504954,8738.707,1368.5393,0.0,0.8511514,0.72012043,-0.73987895,27.479565118125805,38.129171076780345
2_587_0,0,102.0,7.0,58.0,0.5941661,0.40577817,0.2154714,0.4736789,10.0,26.30217,3.420451,2.0604038,0.12253618,27272.508,30.0,30.0,0.790936,0.50467676,-0.0988986,27.54289634565623,38.445288225262004
2_589_0,0,24.0,6.0,261.0,0.6727771,0.4753702,0.29427359,0.38402864,10.0,28.503159,3.7286496,1.0846977,0.09781829,3644.8457,42.426407,94.86833,0.6962395,0.43839008,0.036980115,27.218155370447022,38.44933064404054
2_591_0,0,114.0,15.0,43.0,0.84305835,0.5913829,0.31684878,0.4094196,10.0,25.08992,10.539397,0.40780807,0.11074003,4166.5454,814.9847,295.46573,0.8702404,0.5747806,0.01660232,26.736568546630537,37.77236024592807
2_593_0,0,259.0,5.0,153.0,0.48295927,0.24233982,0.09135399,0.29335532,10.0,27.712631,3.6073084,1.6948999,0.122485556,14200.176,818.84064,30.0,0.456631,0.25605693,-0.013717114,27.425935695663867,38.32859706985488
2_5_0,0,52.0,1.0,90.0,0.29503253,0.023454163,-0.09654564,0.15693855,40.0,29.29162,3.7120216,1.7114879,0.12569118,12104.582,60.0,0.0,0.8934294,0.70724607,-0.6837919,27.27124580373848,38.19735320684502
2_603_0,0,63.0,10.0,0.0,0.27546024,0.17232512,0.043171648,0.20073363,30.0,28.132156,5.962638,1.3247457,0.107951485,3786.3042,94.86833,42.426407,0.23524396,0.14282897,0.029496148,26.934377572193654,38.15450356779252
2_604_0,0,250.0,13.0,55.0,0.7265306,0.5035545,0.22994915,0.41124377,10.0,29.793045,3.8518844,1.4460604,0.10335485,4429.447,931.9335,1317.2699,0.66838276,0.3953972,0.108157314,27.266664395789462,38.01598335098129
2_606_0,0,143.0,13.0,308.0,0.6,0.42290828,0.26001868,0.51074547,10.0,25.522863,10.045966,0.07368351,0.08231441,1355.3229,442.9447,742.159,0.6223453,0.4446637,-0.02175541,26.842749413213483,37.792841834406
2_608_0,0,535.0,5.0,101.0,0.53551835,0.30452314,0.09069842,0.3351214,10.0,30.450994,2.9015148,1.9024214,0.12334856,3951.0125,1533.2319,1309.7328,0.5073129,0.27712306,0.027400082,27.46285645384117,37.814940390395336
2_611_0,0,369.0,16.0,167.0,0.7213732,0.494328,0.23797387,0.32720515,10.0,27.712631,3.6073084,1.7101915,0.122485556,15138.709,123.69317,212.13203,0.66993755,0.4511628,0.043165203,27.374731724469058,38.31889526478639
2_612_0,0,27.0,7.0,262.0,0.8797133,0.5832021,0.3458278,0.5095116,10.0,25.08992,10.539397,0.8212632,0.11074003,362.4914,161.55495,212.13203,0.9262738,0.60317457,-0.019972496,26.729831181999657,37.806586058253025
2_614_0,0,125.0,18.0,246.0,0.771248,0.5659218,0.28843942,0.45668846,10.0,27.582819,6.863036,1.1677511,0.07605974,5517.5537,684.1052,351.141,0.75278044,0.49647313,0.06944866,26.786425044899175,38.26230140188686
2_616_0,0,352.0,11.0,168.0,0.44659978,0.29552716,0.15444842,0.3507267,10.0,27.712631,3.6073084,1.6948999,0.122485556,16428.664,134.16408,182.48288,0.3423671,0.23418336,0.06134379,27.40114219382218,38.33883786409385
2_617_0,0,19.0,3.0,23.0,0.45038545,0.40496266,0.28713304,0.29662263,40.0,29.121475,3.3592346,1.7224824,0.11751095,5688.383,323.1099,0.0,0.5026082,0.41823018,-0.013267525,27.494387320313763,38.15989345949723
2_619_0,0,77.0,5.0,166.0,0.26771852,0.17243776,0.04500415,0.19947009,10.0,29.56344,3.107722,1.5951807,0.11234418,4620.5845,123.69317,228.47319,0.1873406,0.11800018,0.054437567,27.486841471927164,37.86344941573779
